ID,APS_ID,memberID,SequenceID
7415,0,80979,1
7416,0,80980,1
7417,0,80981,1
7418,0,80982,1
7419,0,80983,1
7420,0,80984,1
7421,0,80985,1
7422,0,80986,1
7423,0,80987,1
7425,0,80988,1
7426,0,80989,1
7427,0,80990,1
7428,0,80991,1
7429,0,80992,1
7430,0,80993,1
7431,0,80994,1
7433,10,80995,1
7434,19,81005,1
7435,19,81006,1
7436,19,81007,1
7437,7,81008,1
7438,0,81009,1
7439,8,81020,1
7440,8,81021,1
7441,0,81022,1
7442,0,81023,1
7443,0,81024,1
7444,0,81025,1
7445,0,81026,1
7447,23,81027,1
7448,19,81028,1
7449,17,81029,1
7451,19,81030,1
7452,0,81031,1
7453,0,81032,1
7454,0,81033,1
7455,0,81034,1
7456,0,81035,1
7457,0,81036,1
7458,0,81037,1
7459,0,81038,1
7460,0,81039,1
7461,0,81040,1
7462,19,81041,1
7463,0,81042,1
7464,0,81043,1
7465,0,81044,1
7466,0,81045,1
7467,0,81046,1
7468,0,81047,1
7469,0,81048,1
7470,0,81049,1
7472,3,81050,1
7473,0,81051,1
7474,0,81052,1
7475,0,81053,1
7476,0,81054,1
7477,0,81055,1
7478,0,81056,1
7479,0,81057,1
7480,0,81058,1
7481,0,81059,1
7483,0,81060,1
7484,4,81061,1
7485,0,81062,1
7486,23,81063,1
7487,7,81064,1
7488,0,81065,1
7489,0,81066,1
7490,0,81067,1
7491,0,81068,1
7492,26,81069,1
7493,23,81070,1
7494,0,81071,1
7495,4,81072,1
7496,0,81073,1
7497,0,81074,1
7498,0,81075,1
7499,0,81076,1
7500,0,81077,1
7501,0,81078,1
7502,0,81079,1
7503,0,81080,1
7504,0,81081,1
7505,0,81082,1
7506,0,81083,1
7507,0,81084,1
7508,0,81085,1
7510,7,81086,1
7511,3,81087,1
7512,0,81088,1
7513,7,81089,1
7514,26,81090,1
7515,0,81091,1
7516,0,81092,1
7517,0,81093,1
7518,5,81094,1
7519,0,81095,1
7520,0,81096,1
7521,0,81097,1
7522,0,81098,1
7523,4,81099,1
7524,0,81100,1
7525,0,81101,1
7526,0,81102,1
7527,26,81103,1
7528,0,81104,1
7529,4,81105,1
7530,0,81106,1
7531,0,81107,1
7532,19,81108,1
7533,0,81109,1
7534,0,81110,1
7535,0,81111,1
7536,0,81112,1
7537,0,81113,1
7538,0,81114,1
7539,0,81115,1
7540,0,81116,1
7541,0,81117,1
7542,0,81118,1
7543,0,81119,1
7544,0,81120,1
7545,0,81121,1
7546,0,81122,1
7547,0,81123,1
7548,0,81124,1
7549,0,81125,1
7550,0,81126,1
7551,0,81127,1
7552,0,81128,1
7553,0,81129,1
7554,0,81130,1
7555,0,81131,1
7556,0,81132,1
7557,0,81133,1
7559,0,81134,1
7561,0,81136,1
7562,0,81137,1
7563,21,81138,1
7564,0,81139,1
7565,0,81140,1
7566,0,81141,1
7568,0,81143,1
7569,5,81144,1
7570,18,81145,1
7571,0,81146,1
7572,0,81147,1
7574,0,81148,1
7575,0,81149,1
7576,0,81150,1
7577,5,81151,1
7578,5,81152,1
7579,0,81153,1
7580,0,81154,1
7581,0,81155,1
7582,5,81156,1
7583,0,81157,1
7584,0,81158,1
7585,0,81159,1
7586,0,81160,1
7587,5,81161,1
7588,5,81162,1
7589,5,81163,1
7590,5,81164,1
7591,5,81165,1
7592,5,81166,1
7593,5,81167,1
7594,5,81168,1
7595,5,81169,1
7596,5,81170,1
7597,0,81171,1
7598,5,81172,1
7599,5,81173,1
7601,5,81174,1
7602,5,81175,1
7603,5,81176,1
7604,0,81177,1
7605,0,81178,1
7606,0,81179,1
7607,0,81180,1
7609,12,81182,1
7611,0,81183,1
7612,0,81184,1
7613,5,81185,1
7614,12,81186,1
7615,4,81187,1
7616,0,81188,1
7617,0,81189,1
7618,5,81190,1
7619,0,81191,1
7620,0,81192,1
7621,0,81193,1
7622,0,81194,1
7623,3,81195,1
7625,0,81196,1
7626,0,81197,1
7627,0,81198,1
7628,0,81199,1
7629,22,81200,1
7631,0,81201,1
7632,5,81202,1
7633,5,81203,1
7634,5,81204,1
7635,5,81205,1
7636,0,81206,1
7637,0,81207,1
7638,0,81208,1
7639,0,81209,1
7640,5,81210,1
7641,0,81211,1
7642,0,81212,1
7643,5,81213,1
7644,0,81214,1
7645,0,81215,1
7646,3,81216,1
7647,5,81217,1
7648,0,81218,1
7649,0,81219,1
7650,0,81220,1
7651,5,81221,1
7652,12,81222,1
7653,0,81223,1
7654,0,81224,1
7655,0,81225,1
7656,0,81226,1
7658,0,81227,1
7662,0,81228,1
7664,4,81229,1
7665,0,81230,1
7666,0,81231,1
7668,0,81232,1
7669,0,81233,1
7670,0,81234,1
7671,0,81235,1
7672,0,81236,1
7673,0,81237,1
7674,0,81238,1
7675,0,81239,1
7676,0,81240,1
7677,0,81241,1
7678,0,81242,1
7679,0,81243,1
7680,0,81244,1
7681,0,81245,1
7682,0,81246,1
7684,23,81247,1
7685,0,81249,1
7686,0,81250,1
7687,0,81251,1
7688,23,81252,1
7689,0,81253,1
7690,0,81254,1
7691,0,81255,1
7692,24,81266,1
7693,18,81267,1
7694,0,81268,1
7699,0,81269,1
7700,15,81270,1
7701,13,81271,1
7702,20,81272,1
7703,0,81273,1
7704,3,81274,1
7705,0,81275,1
7707,0,81276,1
7708,0,81277,1
7709,0,81278,1
7710,0,81279,1
7711,0,81280,1
7712,23,81281,1
7713,0,81282,1
7714,0,81283,1
7715,1,81284,1
7716,0,81285,1
7718,0,81286,1
7719,0,81287,1
7721,22,81288,1
7722,0,81289,1
7723,0,81290,1
7724,0,81291,1
7726,0,81292,1
7727,0,81293,1
7728,0,81294,1
7729,7,81295,1
7730,0,81296,1
7731,0,81297,1
7733,0,81299,1
7734,0,81300,1
7735,4,81301,1
7736,20,81302,1
7738,0,81303,1
7739,0,81304,1
7740,0,81305,1
7741,0,81306,1
7742,0,81307,1
7743,0,81308,1
7744,0,81309,1
7745,0,81310,1
7746,0,81311,1
7747,0,81312,1
7748,0,81313,1
7749,0,81314,1
7751,0,81315,1
7755,19,81316,1
7757,7,81317,1
7758,23,81318,1
7759,0,81319,1
7760,9,81320,1
7761,0,81321,1
7762,3,81322,1
7763,0,81323,1
7764,0,81324,1
7766,0,81325,1
7768,0,81326,1
7769,0,81327,1
7771,0,81328,1
7772,0,81329,1
7773,0,81330,1
7774,0,81331,1
7775,8,81332,1
26274,8,81332,2
7776,7,81333,1
7777,0,81334,1
7778,23,81335,1
7779,0,81336,1
7780,0,81337,1
7781,0,81338,1
7782,0,81339,1
7783,0,81340,1
7784,0,81341,1
7785,0,81342,1
7786,0,81343,1
7787,9,81344,1
7788,0,81345,1
7789,0,81346,1
7790,0,81347,1
7791,23,81348,1
7792,0,81349,1
7793,0,81350,1
7794,0,81351,1
7795,0,81352,1
7796,0,81353,1
7797,0,81354,1
7798,0,81355,1
7799,0,81356,1
7800,0,81357,1
7801,0,81358,1
7802,0,81359,1
7803,0,81360,1
7804,0,81361,1
7805,0,81362,1
7806,0,81363,1
7807,0,81364,1
7808,0,81365,1
7809,6,81366,1
26344,6,81366,2
7810,0,81367,1
7811,7,81368,1
7812,22,81369,1
7813,0,81370,1
7814,0,81371,1
7815,0,81372,1
7816,0,81373,1
7817,0,81374,1
7818,0,81375,1
7819,0,81376,1
7820,0,81377,1
7821,0,81378,1
7822,0,81379,1
7823,0,81380,1
7824,0,81381,1
7825,0,81382,1
7826,0,81383,1
7827,0,81384,1
7828,0,81385,1
7829,0,81386,1
7830,0,81387,1
7831,0,81388,1
7832,0,81389,1
7833,0,81390,1
7834,0,81391,1
7835,0,81392,1
7836,0,81393,1
7837,0,81394,1
7838,0,81395,1
7839,0,81396,1
7840,0,81397,1
7842,0,81398,1
7843,0,81399,1
7844,0,81400,1
7845,0,81401,1
7847,0,81402,1
7848,16,81403,1
7849,0,81404,1
7850,0,81405,1
7851,0,81406,1
7852,0,81407,1
7853,0,81408,1
7854,0,81409,1
7855,7,81410,1
7856,0,81411,1
7857,0,81412,1
7859,0,81414,1
7860,0,81415,1
7861,0,81416,1
7862,0,81417,1
7863,0,81418,1
7864,0,81419,1
7865,0,81420,1
7866,0,81421,1
7867,1,81422,1
7868,0,81423,1
7869,0,81424,1
7870,0,81425,1
7871,0,81426,1
7872,0,81427,1
7873,0,81428,1
7874,0,81429,1
7875,0,81430,1
7876,0,81431,1
7877,16,81432,1
7878,0,81433,1
7879,0,81434,1
7880,0,81435,1
7881,0,81436,1
7882,0,81437,1
7883,0,81438,1
7884,27,81439,1
7885,0,81440,1
7886,0,81441,1
7887,0,81442,1
7888,0,81443,1
7889,16,81444,1
7891,0,81446,1
7892,0,81447,1
7893,0,81448,1
7894,0,81449,1
7895,0,81450,1
7896,0,81451,1
7897,0,81452,1
7898,0,81453,1
7899,0,81454,1
7900,0,81455,1
7901,0,81456,1
7902,0,81457,1
7903,0,81458,1
7904,16,81459,1
7905,16,81460,1
7906,0,81461,1
7907,0,81462,1
7908,0,81463,1
7909,0,81464,1
7910,0,81465,1
7911,0,81466,1
7912,0,81467,1
7913,0,81468,1
7914,0,81469,1
7915,0,81470,1
7916,0,81471,1
7917,0,81472,1
7918,0,81473,1
7919,0,81474,1
7920,0,81475,1
7921,0,81476,1
7922,3,81477,1
7923,7,81478,1
7924,0,81479,1
7925,0,81480,1
7926,0,81481,1
7927,0,81486,1
7928,10,81487,1
7930,0,81488,1
7931,0,81489,1
7932,0,81490,1
7933,0,81491,1
7934,0,81492,1
7935,0,81493,1
7936,0,81494,1
7937,0,81495,1
7938,0,81496,1
7939,0,81497,1
7940,0,81498,1
7941,0,81499,1
7942,0,81500,1
7944,4,81506,1
7945,0,81511,1
7946,0,81512,1
7947,2,81513,1
7948,7,81514,1
7949,0,81515,1
7951,0,81520,1
7952,0,81521,1
7953,0,81522,1
7954,0,81523,1
7955,0,81524,1
7956,0,81529,1
7957,0,81530,1
7958,0,81531,1
7959,0,81532,1
7961,0,81533,1
7963,0,81534,1
7964,0,81535,1
7965,0,81536,1
7966,0,81537,1
7967,0,81538,1
7968,0,81539,1
7969,0,81540,1
7970,0,81541,1
7971,0,81542,1
7972,0,81543,1
7973,0,81544,1
7974,0,81545,1
7975,0,81546,1
7976,0,81547,1
7977,0,81548,1
7978,0,81549,1
7979,0,81551,1
7981,0,81552,1
7982,27,81553,1
7983,0,81554,1
7984,0,81555,1
7985,0,81556,1
7986,21,81558,1
7987,0,81559,1
7988,0,81560,1
7989,0,81561,1
7990,0,81562,1
7991,3,81563,1
7992,0,81564,1
7993,0,81565,1
7994,0,81566,1
7995,0,81567,1
7996,0,81568,1
7997,0,81569,1
7998,0,81570,1
7999,0,81571,1
8000,15,81572,1
8001,3,81575,1
8002,0,81576,1
8003,0,81577,1
8004,0,81578,1
8005,0,81579,1
8006,22,81580,1
8007,0,81581,1
8009,0,81582,1
8010,0,81583,1
8011,0,81584,1
8012,0,81585,1
8013,0,81586,1
8014,0,81587,1
8015,0,81588,1
8016,0,81589,1
8017,0,81590,1
8018,0,81591,1
8019,0,81592,1
8021,0,81593,1
8022,15,81594,1
8023,0,81595,1
8024,0,81596,1
8025,0,81597,1
8026,0,81598,1
8027,0,81599,1
8028,0,81600,1
8029,0,81601,1
8030,0,81603,1
8031,0,81604,1
8032,0,81605,1
8033,0,81606,1
8035,0,81607,1
8036,0,81608,1
8037,0,81609,1
8038,24,81610,1
8039,0,81611,1
8040,4,81612,1
8041,0,81613,1
8042,4,81614,1
8043,0,81615,1
8044,0,81616,1
8045,0,81617,1
8046,0,81618,1
8048,0,81619,1
8049,0,81620,1
8050,0,81621,1
8051,0,81622,1
8053,24,81623,1
8054,13,81624,1
8055,0,81631,1
8056,0,81632,1
8057,0,81633,1
8058,0,81634,1
8059,0,81635,1
8061,0,81636,1
8062,0,81637,1
8063,9,81638,1
8064,0,81639,1
8065,0,81642,1
8066,0,81643,1
8067,0,81644,1
8068,0,81645,1
8069,0,81646,1
8070,0,81647,1
8071,9,81648,1
8072,0,81649,1
8074,3,81650,1
8075,0,81651,1
8076,0,81652,1
8077,0,81653,1
8078,0,81654,1
8079,0,81655,1
8080,3,81656,1
8081,0,81657,1
8082,0,81658,1
8083,0,81659,1
8084,0,81660,1
8085,0,81661,1
8086,24,81662,1
8087,0,81663,1
8089,0,81665,1
8090,0,81666,1
8091,0,81667,1
8092,0,81668,1
8093,0,81669,1
8094,0,81670,1
8095,0,81671,1
8096,0,81672,1
8097,0,81673,1
8098,0,81674,1
8099,0,81675,1
8100,0,81676,1
8101,0,81677,1
8102,0,81681,1
8103,0,81682,1
8104,0,81683,1
8105,0,81695,1
8107,0,81696,1
8108,27,81697,1
8110,0,81698,1
8111,0,81699,1
8112,0,81700,1
8113,0,81701,1
8114,7,81702,1
8117,0,81703,1
8118,0,81704,1
8119,0,81705,1
8120,0,81706,1
8121,0,81707,1
8122,0,81708,1
8123,23,81709,1
8124,0,81710,1
8125,4,81711,1
8126,0,81712,1
8127,0,81713,1
8129,0,81714,1
8130,0,81715,1
8131,0,81716,1
8132,24,81717,1
8133,0,81718,1
8134,0,81721,1
8135,17,81722,1
8136,0,81723,1
8137,0,81724,1
8138,0,81725,1
8139,6,81726,1
8140,0,81727,1
8141,0,81728,1
8142,0,81729,1
8143,0,81730,1
8144,0,81731,1
8145,0,81732,1
8146,0,81733,1
8147,0,81734,1
8148,0,81735,1
8150,0,81737,1
8151,0,81738,1
8153,0,81739,1
8154,0,81740,1
8155,11,81741,1
8156,0,81742,1
8157,4,81743,1
8159,0,81744,1
8161,0,81745,1
8162,27,81746,1
8163,0,81747,1
8164,0,81748,1
8165,0,81749,1
8166,0,81750,1
8167,0,81751,1
8168,0,81752,1
8169,0,81753,1
8170,0,81754,1
8172,0,81755,1
8173,0,81756,1
8174,0,81757,1
8175,0,81758,1
8176,0,81759,1
8177,0,81760,1
8178,0,81761,1
8179,0,81762,1
8180,0,81763,1
8181,0,81764,1
8182,0,81765,1
8183,0,81766,1
8184,0,81767,1
8185,0,81768,1
8186,0,81769,1
8187,0,81770,1
8188,0,81771,1
8189,0,81772,1
8190,0,81773,1
8191,0,81774,1
8192,0,81775,1
8193,0,81776,1
8194,0,81777,1
8195,0,81778,1
8196,0,81779,1
8197,0,81780,1
8198,0,81781,1
8199,0,81782,1
8200,0,81783,1
8201,0,81784,1
8202,0,81785,1
8203,0,81786,1
8204,0,81787,1
8205,0,81788,1
8206,0,81789,1
8207,0,81790,1
8208,0,81791,1
8209,0,81792,1
8210,0,81793,1
8211,0,81794,1
8212,0,81795,1
8213,0,81796,1
8214,0,81797,1
8215,19,81798,1
8216,0,81799,1
8217,0,81800,1
8218,6,81801,1
8219,6,81802,1
8220,6,81803,1
8221,6,81804,1
8222,6,81805,1
8223,6,81806,1
8224,6,81807,1
8225,6,81808,1
8227,6,81809,1
8228,6,81810,1
8229,6,81811,1
8230,0,81812,1
8231,6,81813,1
8232,6,81814,1
8233,6,81815,1
8235,6,81816,1
8236,0,81817,1
8237,6,81818,1
8238,6,81819,1
8239,6,81820,1
8240,6,81821,1
8241,6,81822,1
8243,6,81823,1
8244,6,81824,1
8245,6,81825,1
8246,6,81826,1
8247,6,81827,1
8249,6,81828,1
8250,6,81829,1
8251,6,81830,1
8252,6,81831,1
8253,6,81832,1
8254,6,81833,1
8255,6,81834,1
8256,20,81835,1
8257,0,81836,1
8258,0,81837,1
8259,0,81838,1
8260,0,81839,1
8261,0,81840,1
8262,6,81841,1
8263,0,81842,1
8264,7,81843,1
8265,7,81844,1
8266,0,81845,1
8267,0,81846,1
8268,0,81847,1
8269,0,81848,1
8270,0,81849,1
8272,12,81850,1
8273,0,81851,1
8274,0,81852,1
8276,17,81853,1
8277,0,81854,1
8278,0,81855,1
8279,0,81856,1
8280,0,81857,1
8281,0,81858,1
8282,0,81859,1
8283,0,81860,1
8284,0,81861,1
8285,0,81862,1
8286,0,81863,1
8287,2,81864,1
8288,0,81865,1
8289,0,81866,1
8290,0,81867,1
8291,13,81868,1
8292,0,81869,1
8294,0,81870,1
8295,1,81871,1
8296,0,81872,1
8297,0,81873,1
8298,0,81874,1
8299,0,81875,1
8300,0,81876,1
8302,0,81878,1
8304,0,81879,1
8305,0,81880,1
8306,0,81881,1
8307,0,81882,1
8308,0,81883,1
8309,0,81884,1
8310,0,81885,1
8311,0,81886,1
8312,4,81887,1
8313,0,81888,1
8314,0,81889,1
8315,0,81890,1
8316,0,81891,1
8317,3,81892,1
8318,0,81893,1
8319,0,81894,1
8320,0,81895,1
8321,0,81896,1
8322,0,81897,1
8323,0,81900,1
8324,0,81901,1
8325,26,81902,1
8326,0,81906,1
8327,0,81907,1
8328,0,81908,1
8329,0,81909,1
8330,0,81910,1
8331,8,81911,1
8332,0,81912,1
8333,0,81913,1
8334,0,81914,1
8335,0,81915,1
8336,0,81916,1
8337,0,81917,1
8338,26,81918,1
8339,0,81919,1
8340,0,81920,1
8341,0,81921,1
8342,0,81922,1
8343,0,81923,1
8344,0,81924,1
8346,26,81925,1
8347,0,81926,1
8348,0,81927,1
8349,0,81928,1
8350,0,81929,1
8351,0,81931,1
8354,0,81933,1
8355,0,81934,1
8356,0,81935,1
8357,0,81936,1
8359,0,81937,1
8360,4,81938,1
8361,0,81939,1
8362,0,81940,1
8363,0,81941,1
8365,0,81943,1
8366,0,81944,1
8367,0,81945,1
8368,0,81946,1
8369,0,81947,1
8370,0,81948,1
8371,0,81949,1
8372,0,81950,1
8373,0,81951,1
8374,0,81952,1
8375,0,81953,1
8376,0,81954,1
8377,0,81955,1
8378,0,81956,1
8379,0,81957,1
8380,0,81958,1
8381,0,81959,1
8382,0,81960,1
8383,0,81961,1
8384,0,81962,1
8385,0,81963,1
8386,0,81964,1
8387,0,81965,1
8388,0,81970,1
8389,0,81971,1
8390,0,81972,1
8391,20,81973,1
8392,0,81974,1
8393,7,81975,1
8395,0,81976,1
8396,0,81977,1
8397,0,81978,1
8398,0,81979,1
8399,26,81989,1
8400,0,81990,1
8401,4,81991,1
8402,0,81992,1
8403,0,81993,1
8404,0,81994,1
8407,0,81995,1
8408,0,81996,1
8410,0,81997,1
8411,0,81998,1
8412,0,81999,1
8413,0,82000,1
8417,26,82001,1
8418,0,82002,1
8419,0,82003,1
8420,0,82004,1
8421,0,82005,1
8422,0,82006,1
8426,0,82007,1
8427,0,82008,1
8428,0,82009,1
8429,0,82010,1
8430,0,82011,1
8431,0,82012,1
8432,0,82015,1
8433,0,82016,1
8434,17,82017,1
8435,0,82018,1
8436,0,82019,1
8437,0,82020,1
8438,11,82021,1
8439,11,82022,1
8440,11,82023,1
8441,0,82024,1
8442,0,82025,1
8443,0,82026,1
8444,2,82027,1
8445,0,82028,1
8446,10,82029,1
8447,0,82030,1
8448,0,82031,1
8449,0,82032,1
8450,0,82033,1
8451,0,82034,1
8452,0,82035,1
8453,0,82036,1
8454,0,82037,1
8455,0,82038,1
8456,0,82039,1
8457,0,82040,1
8458,0,82041,1
8459,0,82042,1
8460,0,82043,1
8461,0,82044,1
8462,0,82045,1
8464,0,82046,1
8466,0,82047,1
8467,0,82048,1
8468,0,82049,1
8469,8,82050,1
8470,21,82051,1
8471,0,82052,1
8472,0,82053,1
8473,22,82054,1
8474,8,82055,1
8475,0,82056,1
8476,0,82057,1
8477,17,82063,1
8478,17,82064,1
8481,0,82065,1
8482,0,82066,1
8483,4,82067,1
8484,0,82068,1
8485,0,82069,1
8487,0,82070,1
8488,0,82071,1
8489,0,82072,1
8491,0,82073,1
8492,1,82074,1
8493,0,82075,1
8495,0,82076,1
8496,0,82077,1
8499,1,82078,1
8500,0,82079,1
8501,0,82080,1
8502,0,82081,1
8503,8,82082,1
8504,0,82083,1
8506,23,82084,1
8507,0,82085,1
8508,0,82086,1
8510,1,82087,1
8511,0,82088,1
8512,0,82089,1
8513,1,82090,1
8514,0,82091,1
8515,0,82092,1
8516,5,82093,1
8517,0,82094,1
8518,0,82095,1
8519,0,82096,1
8521,25,82097,1
8522,0,82098,1
8523,0,82099,1
8525,0,82100,1
8526,7,82103,1
8527,0,82104,1
8528,0,82105,1
8529,0,82108,1
8530,3,82109,1
8531,0,82110,1
8532,20,82112,1
8533,0,82113,1
8534,0,82114,1
8535,0,82115,1
8536,0,82116,1
8537,13,82117,1
8538,7,82118,1
8539,7,82119,1
8540,0,82120,1
8541,0,82121,1
8542,0,82122,1
8543,0,82123,1
8544,21,82124,1
8545,4,82125,1
8546,0,82126,1
8547,0,82127,1
8548,0,82128,1
8549,0,82129,1
8550,0,82130,1
8551,0,82131,1
8552,0,82132,1
8553,0,82133,1
8554,0,82134,1
8555,0,82135,1
8556,0,82136,1
8557,0,82137,1
8558,0,82138,1
8559,1,82139,1
8560,0,82140,1
8561,0,82141,1
8562,0,82142,1
8563,0,82143,1
8564,0,82144,1
8565,0,82145,1
8566,24,82146,1
8567,0,82147,1
8568,0,82148,1
8569,17,82149,1
8570,0,82150,1
8571,0,82151,1
8572,0,82152,1
8573,0,82153,1
8575,0,82154,1
8576,0,82155,1
8577,0,82156,1
8579,0,82157,1
8580,0,82158,1
8581,0,82159,1
8582,9,82160,1
8583,22,82161,1
8584,1,82162,1
8585,25,82163,1
8586,25,82164,1
8587,0,82165,1
8588,25,82166,1
8589,1,82167,1
8590,0,82168,1
8591,0,82169,1
8592,1,82174,1
8593,0,82175,1
8595,0,82178,1
8596,0,82179,1
8598,0,82180,1
8599,31,82181,1
8600,4,82182,1
8601,0,82183,1
8602,0,82184,1
8603,3,82185,1
8604,20,82186,1
8605,17,82187,1
8607,0,82188,1
8608,4,82189,1
8609,0,82190,1
8610,0,82191,1
8611,20,82192,1
8612,0,82193,1
8613,0,82194,1
8614,8,82195,1
8615,0,82209,1
8617,0,82210,1
8618,6,82211,1
8620,0,82212,1
8621,0,82213,1
8622,0,82214,1
8623,0,82215,1
8624,0,82216,1
8626,0,82217,1
8628,7,82218,1
8629,0,82219,1
8630,6,82220,1
8631,19,82223,1
8632,23,82224,1
8633,0,82225,1
8635,0,82227,1
8636,0,82228,1
8637,0,82230,1
8638,0,82231,1
8639,0,82232,1
8640,10,82233,1
8641,0,82234,1
8643,6,82235,1
8644,0,82236,1
8645,0,82237,1
8646,7,82238,1
8647,20,82239,1
8648,0,82240,1
8649,0,82241,1
8650,0,82242,1
8651,0,82243,1
8653,0,82245,1
8654,0,82246,1
8655,0,82247,1
8656,0,82248,1
8657,0,82249,1
8658,0,82250,1
8659,0,82251,1
8660,0,82252,1
8661,0,82253,1
8662,0,82254,1
8663,0,82255,1
8664,0,82256,1
8665,0,82257,1
8666,0,82258,1
8667,0,82259,1
8668,0,82260,1
8669,0,82261,1
8670,0,82262,1
8671,0,82263,1
8672,0,82264,1
8673,0,82265,1
8674,0,82266,1
8675,0,82267,1
8676,0,82268,1
8677,0,82269,1
8678,0,82270,1
8679,0,82271,1
8680,0,82272,1
8681,0,82273,1
8682,0,82274,1
8683,0,82275,1
8684,0,82276,1
8685,0,82277,1
8686,0,82278,1
8687,0,82279,1
8688,0,82280,1
8689,0,82281,1
8690,0,82282,1
8691,0,82283,1
8692,0,82284,1
8693,0,82285,1
8694,0,82286,1
8695,0,82287,1
8696,0,82288,1
8697,0,82289,1
8698,0,82290,1
8699,0,82291,1
8700,0,82292,1
8701,0,82293,1
8702,0,82294,1
8703,0,82295,1
8704,0,82296,1
8705,0,82297,1
8706,0,82298,1
8708,1,82299,1
8709,0,82300,1
8710,7,82301,1
8711,0,82302,1
8712,0,82303,1
8713,0,82304,1
8714,0,82305,1
8715,0,82306,1
8716,0,82307,1
8718,15,82308,1
8719,0,82309,1
8721,0,82310,1
8722,9,82315,1
8723,7,82319,1
8724,0,82320,1
8725,7,82321,1
8726,0,82322,1
8727,0,82323,1
8728,0,82330,1
8729,0,82331,1
8730,0,82332,1
8731,0,82333,1
8732,0,82334,1
8733,18,82335,1
8734,0,82336,1
8735,0,82337,1
8736,0,82338,1
8737,0,82339,1
8738,0,82340,1
8739,0,82341,1
8740,0,82342,1
8741,2,82343,1
8742,2,82344,1
8743,2,82345,1
8744,2,82346,1
8745,2,82347,1
8746,2,82348,1
8747,2,82349,1
8748,2,82350,1
8749,2,82351,1
8750,2,82352,1
8751,2,82353,1
8752,2,82354,1
8753,6,82355,1
8754,3,82356,1
8755,0,82357,1
8756,0,82358,1
8758,0,82373,1
8759,17,82374,1
8760,17,82375,1
8761,17,82376,1
8762,0,82377,1
8763,0,82378,1
8764,0,82379,1
8765,0,82380,1
8766,0,82381,1
8767,0,82382,1
8768,0,82383,1
8769,0,82384,1
8770,0,82385,1
8771,0,82386,1
8772,0,82387,1
8773,0,82388,1
8774,0,82389,1
8775,0,82390,1
8776,0,82391,1
8777,0,82392,1
8778,0,82393,1
8779,0,82394,1
8780,0,82395,1
8781,0,82396,1
8782,0,82397,1
8783,0,82398,1
8784,0,82399,1
8785,17,82400,1
8786,17,82401,1
8787,0,82402,1
8788,0,82403,1
8789,0,82404,1
8790,0,82405,1
8791,0,82406,1
8792,0,82407,1
8793,0,82408,1
8794,0,82409,1
8795,0,82410,1
8796,0,82411,1
8797,0,82412,1
8798,0,82413,1
8799,0,82414,1
8800,0,82415,1
8801,9,82416,1
8802,11,82417,1
8804,17,82418,1
8805,0,82419,1
8806,0,82420,1
8807,0,82421,1
8808,9,82422,1
8809,9,82423,1
8811,9,82425,1
8812,0,82426,1
8813,9,82427,1
8814,0,82428,1
8815,0,82429,1
8816,0,82430,1
8817,9,82431,1
8818,0,82432,1
8819,9,82433,1
8820,9,82434,1
8821,9,82435,1
8822,0,82436,1
8823,9,82437,1
8824,9,82438,1
8825,9,82439,1
8826,0,82440,1
8827,0,82441,1
8829,0,82442,1
8830,0,82443,1
8831,0,82444,1
8832,0,82445,1
8833,0,82446,1
8834,0,82447,1
8835,0,82448,1
8836,0,82449,1
8837,0,82450,1
8838,17,82451,1
8839,0,82452,1
8840,0,82453,1
8841,0,82454,1
8842,0,82455,1
8843,0,82456,1
8844,0,82457,1
8845,17,82460,1
8846,0,82464,1
8848,0,82465,1
8849,0,82466,1
8850,0,82467,1
8852,0,82468,1
8853,9,82469,1
8855,17,82470,1
8858,9,82471,1
8859,9,82472,1
8861,0,82473,1
8862,0,82474,1
8863,0,82478,1
8864,17,82479,1
8867,0,82480,1
8866,0,82482,1
8868,3,82483,1
8869,0,82484,1
8870,0,82485,1
8873,0,82486,1
8874,0,82487,1
8875,0,82488,1
8876,0,82489,1
8877,0,82490,1
8878,0,82491,1
8879,0,82492,1
8880,0,82493,1
8881,0,82498,1
8882,0,82499,1
8883,0,82500,1
8884,0,82501,1
8885,17,82502,1
8887,30,82503,1
26190,3,82503,2
8889,0,82504,1
8891,0,82505,1
8892,3,82506,1
8893,0,82507,1
8894,4,82508,1
8895,3,82509,1
8896,0,82510,1
8897,0,82511,1
8898,0,82512,1
8899,0,82513,1
8900,20,82514,1
8901,20,82515,1
8902,8,82516,1
8903,9,82517,1
8904,9,82518,1
8905,25,82519,1
8906,0,82520,1
8907,9,82521,1
8908,9,82522,1
8909,9,82523,1
8910,9,82524,1
8911,9,82525,1
8912,9,82526,1
8913,9,82527,1
8914,9,82528,1
8915,9,82529,1
8916,9,82530,1
8917,9,82531,1
8918,9,82532,1
8919,9,82533,1
8920,8,82534,1
8921,3,82535,1
26996,9,82535,2
8922,9,82536,1
8923,9,82537,1
8924,9,82538,1
8925,9,82539,1
8928,3,82540,1
8929,9,82541,1
8930,9,82542,1
8931,9,82543,1
8932,9,82544,1
8933,9,82545,1
8934,9,82546,1
8935,9,82547,1
8936,9,82548,1
8937,14,82549,1
8938,14,82550,1
8939,14,82551,1
8940,14,82552,1
8941,14,82553,1
8942,14,82554,1
8943,14,82555,1
8944,14,82556,1
8945,14,82557,1
8946,14,82558,1
8947,14,82559,1
